timestamp_ms,id,x1,y1,x2,y2
3760.0000000000005,85,585,543,742,753
3760.0000000000005,86,1321,727,1856,1077
3760.0000000000005,87,655,472,801,675
3760.0000000000005,88,747,354,876,554
3760.0000000000005,89,1540,590,1661,782
3760.0000000000005,90,753,415,880,629
3760.0000000000005,91,1822,636,1920,902
3760.0000000000005,92,542,685,702,935
3760.0000000000005,93,807,348,907,508
3760.0000000000005,94,1517,487,1620,629
3760.0000000000005,95,175,752,432,1046
3760.0000000000005,96,941,527,1054,713
3760.0000000000005,97,1716,448,1865,685
3760.0000000000005,98,863,274,963,445
3760.0000000000005,99,347,556,524,844
3760.0000000000005,100,849,846,995,1078
3760.0000000000005,101,0,727,271,1067
3760.0000000000005,102,1667,312,1788,514
3760.0000000000005,103,979,366,1081,568
3760.0000000000005,104,175,584,372,853
3760.0000000000005,105,623,762,769,1080
3760.0000000000005,106,508,372,648,595
3760.0000000000005,107,1215,409,1433,836
3760.0000000000005,108,1634,210,1734,383
3760.0000000000005,109,311,459,481,708
3760.0000000000005,110,564,294,694,493
3760.0000000000005,111,1733,665,1906,948
3760.0000000000005,112,988,544,1107,791
3760.0000000000005,113,1334,236,1421,428
3760.0000000000005,114,1590,108,1683,274
3760.0000000000005,115,424,381,579,608
3760.0000000000005,116,1566,28,1636,176
3760.0000000000005,117,933,658,1061,974
3760.0000000000005,118,1431,380,1529,563
3760.0000000000005,119,620,242,737,430
3760.0000000000005,120,879,259,1008,520
3760.0000000000005,121,1046,395,1149,610
3760.0000000000005,122,673,375,782,542
3760.0000000000005,123,1418,237,1504,360
3760.0000000000005,124,1174,245,1263,456
3760.0000000000005,125,720,254,829,458
3760.0000000000005,126,1085,280,1167,504
3760.0000000000005,127,348,332,490,535
3760.0000000000005,128,546,466,677,700
3760.0000000000005,129,1376,199,1487,304
3800.0000000000005,82,1778,159,1906,346
3800.0000000000005,83,1418,960,1667,1080
3800.0000000000005,84,439,553,609,822
3800.0000000000005,85,585,543,742,753
3800.0000000000005,86,1321,727,1856,1077
3800.0000000000005,87,655,472,801,675
3800.0000000000005,88,747,354,876,554
3800.0000000000005,89,1540,590,1661,782
3800.0000000000005,90,753,415,880,629
3800.0000000000005,91,1822,636,1920,902
3800.0000000000005,92,542,685,702,935
3800.0000000000005,93,807,348,907,508
3800.0000000000005,94,1517,487,1620,629
3800.0000000000005,95,175,752,432,1046
3800.0000000000005,96,941,527,1054,713
3800.0000000000005,97,1716,448,1865,685
3800.0000000000005,98,863,274,963,445
3800.0000000000005,99,347,556,524,844
3800.0000000000005,100,849,846,995,1078
3800.0000000000005,101,0,727,271,1067
3800.0000000000005,102,1667,312,1788,514
3800.0000000000005,103,979,366,1081,568
3800.0000000000005,104,175,584,372,853
3800.0000000000005,105,623,762,769,1080
3800.0000000000005,106,508,372,648,595
3800.0000000000005,107,1215,409,1433,836
3800.0000000000005,108,1634,210,1734,383
3800.0000000000005,109,311,459,481,708
3800.0000000000005,110,564,294,694,493
3800.0000000000005,111,1733,665,1906,948
3800.0000000000005,112,988,544,1107,791
3800.0000000000005,113,1334,236,1421,428
3800.0000000000005,114,1590,108,1683,274
3800.0000000000005,115,424,381,579,608
3800.0000000000005,116,1566,28,1636,176
3800.0000000000005,117,933,658,1061,974
3800.0000000000005,118,1431,380,1529,563
3800.0000000000005,119,620,242,737,430
3800.0000000000005,120,879,259,1008,520
3800.0000000000005,121,1046,395,1149,610
3800.0000000000005,122,673,375,782,542
3800.0000000000005,123,1418,237,1504,360
3800.0000000000005,124,1174,245,1263,456
3800.0000000000005,125,720,254,829,458
3800.0000000000005,126,1087,274,1168,498
3800.0000000000005,127,348,332,490,535
3800.0000000000005,128,546,466,677,700
3800.0000000000005,129,1376,199,1487,304
3800.0000000000005,130,959,156,1058,377
3840.0,82,1778,159,1906,346
3840.0,83,1418,960,1667,1080
3840.0,84,439,553,609,822
3840.0,85,585,543,742,753
3840.0,86,1321,727,1856,1077
3840.0,87,655,472,801,675
3840.0,88,747,354,876,554
3840.0,89,1540,590,1661,782
3840.0,90,753,415,880,629
3840.0,91,1822,636,1920,902
3840.0,92,542,685,702,935
3840.0,93,807,348,907,508
3840.0,94,1517,487,1620,629
3840.0,95,175,752,432,1046
3840.0,96,941,527,1054,713
3840.0,97,1716,448,1865,685
3840.0,98,863,274,963,445
3840.0,99,347,556,524,844
3840.0,100,849,846,995,1078
3840.0,101,0,727,271,1067
3840.0,102,1667,312,1788,514
3840.0,103,979,366,1081,568
3840.0,104,175,584,372,853
3840.0,105,623,762,769,1080
3840.0,106,508,372,648,595
3840.0,107,1215,409,1433,836
3840.0,108,1634,210,1734,383
3840.0,109,311,459,481,708
3840.0,110,564,294,694,493
3840.0,111,1733,665,1906,948
3840.0,112,988,544,1107,791
3840.0,113,1334,236,1421,428
3840.0,114,1590,108,1683,274
3840.0,115,424,381,579,608
3840.0,116,1566,28,1636,176
3840.0,117,933,658,1061,974
3840.0,118,1431,380,1529,563
3840.0,119,620,242,737,430
3840.0,120,879,259,1008,520
3840.0,121,1046,395,1149,610
3840.0,122,673,375,782,542
3840.0,123,1418,237,1504,360
3840.0,124,1174,245,1263,456
3840.0,125,720,254,829,458
3840.0,126,1088,277,1169,491
3840.0,127,348,332,490,535
3840.0,128,546,466,677,700
3840.0,129,1376,199,1487,304
3840.0,130,959,156,1058,377
3840.0,131,615,482,728,620
3880.0,82,1778,159,1906,346
3880.0,83,1418,960,1667,1080
3880.0,84,439,553,609,822
3880.0,85,585,543,742,753
3880.0,86,1321,727,1856,1077
3880.0,87,655,472,801,675
3880.0,88,747,354,876,554
3880.0,89,1540,590,1661,782
3880.0,90,753,415,880,629
3880.0,91,1822,636,1920,902
3880.0,92,542,685,702,935
3880.0,93,807,348,907,508
3880.0,94,1517,487,1620,629
3880.0,95,175,752,432,1046
3880.0,96,941,527,1054,713
3880.0,97,1716,448,1865,685
3880.0,98,863,274,963,445
3880.0,99,347,556,524,844
3880.0,100,849,846,995,1078
3880.0,101,0,727,271,1067
3880.0,102,1667,312,1788,514
3880.0,103,979,366,1081,568
3880.0,104,175,584,372,853
3880.0,105,623,762,769,1080
3880.0,106,508,372,648,595
3880.0,107,1215,409,1433,836
3880.0,108,1634,210,1734,383
3880.0,109,311,459,481,708
3880.0,110,564,294,694,493
3880.0,111,1733,665,1906,948
3880.0,112,988,544,1107,791
3880.0,113,1334,236,1421,428
3880.0,114,1590,108,1683,274
3880.0,115,424,381,579,608
3880.0,116,1566,28,1636,176
3880.0,117,933,658,1061,974
3880.0,118,1431,380,1529,563
3880.0,119,620,242,737,430
3880.0,120,879,259,1008,520
3880.0,121,1046,395,1149,610
3880.0,122,673,375,782,542
3880.0,123,1418,237,1504,360
3880.0,124,1174,245,1263,456
3880.0,125,720,254,829,458
3880.0,126,1090,279,1169,484
3880.0,127,348,332,490,535
3880.0,128,546,466,677,700
3880.0,129,1376,199,1487,304
3880.0,130,959,156,1058,377
3880.0,131,615,482,728,620
4000.0,82,1778,159,1906,346
4000.0,83,1418,960,1667,1080
4000.0,84,439,553,609,822
4000.0,85,585,543,742,753
4000.0,86,1321,727,1856,1077
4000.0,87,655,472,801,675
4000.0,88,747,354,876,554
4000.0,89,1540,590,1661,782
4000.0,90,753,415,880,629
4000.0,91,1822,636,1920,902
4000.0,92,542,685,702,935
4000.0,93,807,348,907,508
4000.0,94,1517,487,1620,629
4000.0,95,175,752,432,1046
4000.0,96,941,527,1054,713
4000.0,97,1716,448,1865,685
4000.0,98,863,274,963,445
4000.0,99,347,556,524,844
4000.0,100,849,846,995,1078
4000.0,101,0,727,271,1067
4000.0,102,1667,312,1788,514
4000.0,103,979,366,1081,568
4000.0,104,175,584,372,853
4000.0,105,623,762,769,1080
4000.0,106,508,372,648,595
4000.0,107,1215,409,1433,836
4000.0,108,1634,210,1734,383
4000.0,109,311,459,481,708
4000.0,110,564,294,694,493
4000.0,111,1733,665,1906,948
4000.0,112,988,544,1107,791
4000.0,113,1334,236,1421,428
4000.0,114,1590,108,1683,274
4000.0,115,424,381,579,608
4000.0,116,1566,28,1636,176
4000.0,117,933,658,1061,974
4000.0,118,1431,380,1529,563
4000.0,119,620,242,737,430
4000.0,120,879,259,1008,520
4000.0,121,1046,395,1149,610
4000.0,122,673,375,782,542
4000.0,123,1418,237,1504,360
4000.0,124,1174,245,1263,456
4000.0,125,720,254,829,458
4000.0,126,1090,279,1169,484
4000.0,127,348,332,490,535
4000.0,128,546,466,677,700
4000.0,129,1376,199,1487,304
4000.0,130,973,143,1066,355
4000.0,131,615,482,728,620
4000.0,132,396,268,523,462
4040.0,82,1778,159,1906,346
4040.0,83,1418,960,1667,1080
4040.0,84,439,553,609,822
4040.0,85,585,543,742,753
4040.0,86,1321,727,1856,1077
4040.0,87,655,472,801,675
4040.0,88,747,354,876,554
4040.0,89,1540,590,1661,782
4040.0,90,753,415,880,629
4040.0,91,1822,636,1920,902
4040.0,92,542,685,702,935
4040.0,93,807,348,907,508
4040.0,94,1517,487,1620,629
4040.0,95,175,752,432,1046
4040.0,96,941,527,1054,713
4040.0,97,1716,448,1865,685
4040.0,98,863,274,963,445
4040.0,99,347,556,524,844
4040.0,100,849,846,995,1078
4040.0,101,0,727,271,1067
4040.0,102,1667,312,1788,514
4040.0,103,979,366,1081,568
4040.0,104,175,584,372,853
4040.0,105,623,762,769,1080
4040.0,106,508,372,648,595
4040.0,107,1215,409,1433,836
4040.0,108,1634,210,1734,383
4040.0,109,311,459,481,708
4040.0,110,564,294,694,493
4040.0,111,1733,665,1906,948
4040.0,112,988,544,1107,791
4040.0,113,1334,236,1421,428
4040.0,114,1590,108,1683,274
4040.0,115,424,381,579,608
4040.0,116,1566,28,1636,176
4040.0,117,933,658,1061,974
4040.0,118,1431,380,1529,563
4040.0,119,620,242,737,430
4040.0,120,879,259,1008,520
4040.0,121,1046,395,1149,610
4040.0,122,673,375,782,542
4040.0,123,1418,237,1504,360
4040.0,124,1174,245,1263,456
4040.0,125,720,254,829,458
4040.0,126,1090,279,1169,484
4040.0,127,348,332,490,535
4040.0,128,546,466,677,700
4040.0,129,1376,199,1487,304
4040.0,130,981,131,1068,342
4040.0,131,615,482,728,620
4040.0,132,397,260,524,453
4040.0,133,1403,69,1495,226
4080.0,82,1778,159,1906,346
4080.0,83,1418,960,1667,1080
4080.0,84,439,553,609,822
4080.0,85,585,543,742,753
4080.0,86,1321,727,1856,1077
4080.0,87,655,472,801,675
4080.0,88,747,354,876,554
4080.0,89,1540,590,1661,782
4080.0,90,753,415,880,629
4080.0,91,1822,636,1920,902
4080.0,92,542,685,702,935
4080.0,93,807,348,907,508
4080.0,94,1517,487,1620,629
4080.0,95,175,752,432,1046
4080.0,96,941,527,1054,713
4080.0,97,1716,448,1865,685
4080.0,98,863,274,963,445
4080.0,99,347,556,524,844
4080.0,100,849,846,995,1078
4080.0,101,0,727,271,1067
4080.0,102,1667,312,1788,514
4080.0,103,979,366,1081,568
4080.0,104,175,584,372,853
4080.0,105,623,762,769,1080
4080.0,106,508,372,648,595
4080.0,107,1215,409,1433,836
4080.0,108,1634,210,1734,383
4080.0,109,311,459,481,708
4080.0,110,564,294,694,493
4080.0,111,1733,665,1906,948
4080.0,112,988,544,1107,791
4080.0,113,1334,236,1421,428
4080.0,114,1590,108,1683,274
4080.0,115,424,381,579,608
4080.0,116,1566,28,1636,176
4080.0,117,933,658,1061,974
4080.0,118,1431,380,1529,563
4080.0,119,620,242,737,430
4080.0,120,879,259,1008,520
4080.0,121,1046,395,1149,610
4080.0,122,673,375,782,542
4080.0,123,1418,237,1504,360
4080.0,124,1174,245,1263,456
4080.0,125,720,254,829,458
4080.0,126,1090,279,1169,484
4080.0,127,348,332,490,535
4080.0,128,546,466,677,700
4080.0,129,1376,199,1487,304
4080.0,130,981,131,1068,342
4080.0,131,615,482,728,620
4080.0,132,398,254,525,445
4080.0,133,1409,71,1494,219
4120.0,82,1778,159,1906,346
4120.0,83,1418,960,1667,1080
4120.0,84,439,553,609,822
4120.0,85,585,543,742,753
4120.0,86,1321,727,1856,1077
4120.0,87,655,472,801,675
4120.0,88,747,354,876,554
4120.0,89,1540,590,1661,782
4120.0,90,753,415,880,629
4120.0,91,1822,636,1920,902
4120.0,92,542,685,702,935
4120.0,93,807,348,907,508
4120.0,94,1517,487,1620,629
4120.0,95,175,752,432,1046
4120.0,96,941,527,1054,713
4120.0,97,1716,448,1865,685
4120.0,98,863,274,963,445
4120.0,99,347,556,524,844
4120.0,100,849,846,995,1078
4120.0,101,0,727,271,1067
4120.0,102,1667,312,1788,514
4120.0,103,979,366,1081,568
4120.0,104,175,584,372,853
4120.0,105,623,762,769,1080
4120.0,106,508,372,648,595
4120.0,107,1215,409,1433,836
4120.0,108,1634,210,1734,383
4120.0,109,311,459,481,708
4120.0,110,564,294,694,493
4120.0,111,1733,665,1906,948
4120.0,112,988,544,1107,791
4120.0,113,1334,236,1421,428
4120.0,114,1590,108,1683,274
4120.0,115,424,381,579,608
4120.0,116,1566,28,1636,176
4120.0,117,933,658,1061,974
4120.0,118,1431,380,1529,563
4120.0,119,620,242,737,430
4120.0,120,879,259,1008,520
4120.0,121,1046,395,1149,610
4120.0,122,673,375,782,542
4120.0,123,1418,237,1504,360
4120.0,124,1174,245,1263,456
4120.0,125,720,254,829,458
4120.0,126,1090,279,1169,484
4120.0,127,348,332,490,535
4120.0,128,546,466,677,700
4120.0,129,1376,199,1487,304
4120.0,130,981,131,1068,342
4120.0,131,615,482,728,620
4120.0,132,401,251,526,439
4120.0,133,1409,71,1494,219
4160.0,82,1778,159,1906,346
4160.0,83,1418,960,1667,1080
4160.0,84,439,553,609,822
4160.0,85,585,543,742,753
4160.0,86,1321,727,1856,1077
4160.0,87,655,472,801,675
4160.0,88,747,354,876,554
4160.0,89,1540,590,1661,782
4160.0,90,753,415,880,629
4160.0,91,1822,636,1920,902
4160.0,92,542,685,702,935
4160.0,93,807,348,907,508
4160.0,94,1517,487,1620,629
4160.0,95,175,752,432,1046
4160.0,96,941,527,1054,713
4160.0,97,1716,448,1865,685
4160.0,98,863,274,963,445
4160.0,99,347,556,524,844
4160.0,100,849,846,995,1078
4160.0,101,0,727,271,1067
4160.0,102,1667,312,1788,514
4160.0,103,979,366,1081,568
4160.0,104,175,584,372,853
4160.0,105,623,762,769,1080
4160.0,106,508,372,648,595
4160.0,107,1215,409,1433,836
4160.0,108,1634,210,1734,383
4160.0,109,311,459,481,708
4160.0,110,564,294,694,493
4160.0,111,1733,665,1906,948
4160.0,112,988,544,1107,791
4160.0,113,1334,236,1421,428
4160.0,114,1590,108,1683,274
4160.0,115,424,381,579,608
4160.0,116,1566,28,1636,176
4160.0,117,933,658,1061,974
4160.0,118,1431,380,1529,563
4160.0,119,620,242,737,430
4160.0,120,879,259,1008,520
4160.0,121,1046,395,1149,610
4160.0,122,673,375,782,542
4160.0,123,1418,237,1504,360
4160.0,124,1174,245,1263,456
4160.0,125,721,274,827,467
4160.0,126,1090,279,1169,484
4160.0,127,348,332,490,535
4160.0,128,546,466,677,700
4160.0,129,1376,199,1487,304
4160.0,130,981,131,1068,342
4160.0,131,615,482,728,620
4160.0,132,401,251,526,439
4160.0,133,1409,71,1494,219
4240.0,82,1778,159,1906,346
4240.0,83,1418,960,1667,1080
4240.0,84,439,553,609,822
4240.0,85,585,543,742,753
4240.0,86,1321,727,1856,1077
4240.0,87,655,472,801,675
4240.0,88,747,354,876,554
4240.0,89,1540,590,1661,782
4240.0,90,753,415,880,629
4240.0,91,1822,636,1920,902
4240.0,92,542,685,702,935
4240.0,93,807,348,907,508
4240.0,94,1517,487,1620,629
4240.0,95,175,752,432,1046
4240.0,96,941,527,1054,713
4240.0,97,1716,448,1865,685
4240.0,98,863,274,963,445
4240.0,99,347,556,524,844
4240.0,100,849,846,995,1078
4240.0,101,0,727,271,1067
4240.0,102,1667,312,1788,514
4240.0,103,979,366,1081,568
4240.0,104,175,584,372,853
4240.0,105,623,762,769,1080
4240.0,106,508,372,648,595
4240.0,107,1215,409,1433,836
4240.0,108,1634,210,1734,383
4240.0,109,311,459,481,708
4240.0,110,564,294,694,493
4240.0,111,1733,665,1906,948
4240.0,112,988,544,1107,791
4240.0,113,1334,236,1421,428
4240.0,114,1590,108,1683,274
4240.0,115,424,381,579,608
4240.0,116,1566,28,1636,176
4240.0,117,933,658,1061,974
4240.0,118,1431,380,1529,563
4240.0,119,620,242,737,430
4240.0,120,879,259,1008,520
4240.0,121,1046,395,1149,610
4240.0,122,673,375,782,542
4240.0,123,1418,237,1504,360
4240.0,124,1174,245,1263,456
4240.0,125,721,274,827,467
4240.0,126,1090,279,1169,484
4240.0,127,348,332,490,535
4240.0,128,546,466,677,700
4240.0,129,1376,199,1487,304
4240.0,130,981,131,1068,342
4240.0,131,615,482,728,620
4240.0,132,406,245,528,432
4240.0,133,1409,71,1494,219
4320.0,82,1778,159,1906,346
4320.0,83,1418,960,1667,1080
4320.0,84,439,553,609,822
4320.0,85,585,543,742,753
4320.0,86,1321,727,1856,1077
4320.0,87,655,472,801,675
4320.0,88,747,354,876,554
4320.0,89,1540,590,1661,782
4320.0,90,753,415,880,629
4320.0,91,1822,636,1920,902
4320.0,92,542,685,702,935
4320.0,93,807,348,907,508
4320.0,94,1517,487,1620,629
4320.0,95,175,752,432,1046
4320.0,96,941,527,1054,713
4320.0,97,1716,448,1865,685
4320.0,98,863,274,963,445
4320.0,99,347,556,524,844
4320.0,100,849,846,995,1078
4320.0,101,0,727,271,1067
4320.0,102,1667,312,1788,514
4320.0,103,979,366,1081,568
4320.0,104,175,584,372,853
4320.0,105,623,762,769,1080
4320.0,106,508,372,648,595
4320.0,107,1215,409,1433,836
4320.0,108,1634,210,1734,383
4320.0,109,311,459,481,708
4320.0,110,564,294,694,493
4320.0,111,1733,665,1906,948
4320.0,112,988,544,1107,791
4320.0,113,1334,236,1421,428
4320.0,114,1590,108,1683,274
4320.0,115,424,381,579,608
4320.0,116,1566,28,1636,176
4320.0,117,933,658,1061,974
4320.0,118,1431,380,1529,563
4320.0,119,620,242,737,430
4320.0,120,879,259,1008,520
4320.0,121,1046,395,1149,610
4320.0,122,673,375,782,542
4320.0,123,1418,237,1504,360
4320.0,124,1174,245,1263,456
4320.0,125,721,274,827,467
4320.0,126,1090,279,1169,484
4320.0,127,348,332,490,535
4320.0,128,546,466,677,700
4320.0,129,1376,199,1487,304
4320.0,130,981,131,1068,342
4320.0,131,615,482,728,620
4320.0,132,406,245,528,432
4320.0,133,1409,71,1494,219
4320.0,134,1365,35,1478,148
4320.0,135,778,274,868,420
4360.0,82,1778,159,1906,346
4360.0,83,1418,960,1667,1080
4360.0,84,439,553,609,822
4360.0,85,585,543,742,753
4360.0,86,1321,727,1856,1077
4360.0,87,655,472,801,675
4360.0,88,747,354,876,554
4360.0,89,1540,590,1661,782
4360.0,90,753,415,880,629
4360.0,91,1822,636,1920,902
4360.0,92,542,685,702,935
4360.0,93,807,348,907,508
4360.0,94,1517,487,1620,629
4360.0,95,175,752,432,1046
4360.0,96,941,527,1054,713
4360.0,97,1716,448,1865,685
4360.0,98,863,274,963,445
4360.0,99,347,556,524,844
4360.0,100,849,846,995,1078
4360.0,101,0,727,271,1067
4360.0,102,1667,312,1788,514
4360.0,103,979,366,1081,568
4360.0,104,175,584,372,853
4360.0,105,623,762,769,1080
4360.0,106,508,372,648,595
4360.0,107,1215,409,1433,836
4360.0,108,1634,210,1734,383
4360.0,109,311,459,481,708
4360.0,110,564,294,694,493
4360.0,111,1733,665,1906,948
4360.0,112,988,544,1107,791
4360.0,113,1334,236,1421,428
4360.0,114,1590,108,1683,274
4360.0,115,424,381,579,608
4360.0,116,1566,28,1636,176
4360.0,117,933,658,1061,974
4360.0,118,1431,380,1529,563
4360.0,119,620,242,737,430
4360.0,120,879,259,1008,520
4360.0,121,1046,395,1149,610
4360.0,122,673,375,782,542
4360.0,123,1418,237,1504,360
4360.0,124,1174,245,1263,456
4360.0,125,721,274,827,467
4360.0,126,1090,279,1169,484
4360.0,127,348,332,490,535
4360.0,128,546,466,677,700
4360.0,129,1376,199,1487,304
4360.0,130,981,131,1068,342
4360.0,131,615,482,728,620
4360.0,132,406,245,528,432
4360.0,133,1409,71,1494,219
4360.0,134,1365,35,1478,148
4360.0,135,786,241,872,416
4360.0,136,1141,34,1286,223
4400.0,82,1778,159,1906,346
4400.0,83,1418,960,1667,1080
4400.0,84,439,553,609,822
4400.0,85,585,543,742,753
4400.0,86,1321,727,1856,1077
4400.0,87,655,472,801,675
4400.0,88,747,354,876,554
4400.0,89,1540,590,1661,782
4400.0,90,753,415,880,629
4400.0,91,1822,636,1920,902
4400.0,92,542,685,702,935
4400.0,93,807,348,907,508
4400.0,94,1517,487,1620,629
4400.0,95,175,752,432,1046
4400.0,96,941,527,1054,713
4400.0,97,1716,448,1865,685
4400.0,98,863,274,963,445
4400.0,99,347,556,524,844
4400.0,100,849,846,995,1078
4400.0,101,0,727,271,1067
4400.0,102,1667,312,1788,514
4400.0,103,979,366,1081,568
4400.0,104,175,584,372,853
4400.0,105,623,762,769,1080
4400.0,106,508,372,648,595
4400.0,107,1215,409,1433,836
4400.0,108,1634,210,1734,383
4400.0,109,311,459,481,708
4400.0,110,564,294,694,493
4400.0,111,1733,665,1906,948
4400.0,112,988,544,1107,791
4400.0,113,1334,236,1421,428
4400.0,114,1590,108,1683,274
4400.0,115,424,381,579,608
4400.0,116,1566,28,1636,176
4400.0,117,933,658,1061,974
4400.0,118,1431,380,1529,563
4400.0,119,620,242,737,430
4400.0,120,879,259,1008,520
4400.0,121,1046,395,1149,610
4400.0,122,673,375,782,542
4400.0,123,1418,237,1504,360
4400.0,124,1174,245,1263,456
4400.0,125,721,274,827,467
4400.0,126,1090,279,1169,484
4400.0,127,348,332,490,535
4400.0,128,546,466,677,700
4400.0,129,1376,199,1487,304
4400.0,130,981,131,1068,342
4400.0,131,615,482,728,620
4400.0,132,406,245,528,432
4400.0,133,1409,71,1494,219
4400.0,134,1382,27,1475,144
4400.0,135,792,228,875,410
4400.0,136,1141,34,1286,223
4400.0,137,1407,8,1473,92
4400.0,138,1430,7,1511,63
4480.0,82,1778,159,1906,346
4480.0,83,1418,960,1667,1080
4480.0,84,439,553,609,822
4480.0,85,585,543,742,753
4480.0,86,1321,727,1856,1077
4480.0,87,655,472,801,675
4480.0,88,747,354,876,554
4480.0,89,1540,590,1661,782
4480.0,90,753,415,880,629
4480.0,91,1822,636,1920,902
4480.0,92,542,685,702,935
4480.0,93,807,348,907,508
4480.0,94,1517,487,1620,629
4480.0,95,175,752,432,1046
4480.0,96,941,527,1054,713
4480.0,97,1716,448,1865,685
4480.0,98,863,274,963,445
4480.0,99,347,556,524,844
4480.0,100,849,846,995,1078
4480.0,101,0,727,271,1067
4480.0,102,1667,312,1788,514
4480.0,103,979,366,1081,568
4480.0,104,175,584,372,853
4480.0,105,623,762,769,1080
4480.0,106,508,372,648,595
4480.0,107,1215,409,1433,836
4480.0,108,1634,210,1734,383
4480.0,109,311,459,481,708
4480.0,110,564,294,694,493
4480.0,111,1733,665,1906,948
4480.0,112,988,544,1107,791
4480.0,113,1334,236,1421,428
4480.0,114,1590,108,1683,274
4480.0,115,424,381,579,608
4480.0,116,1566,28,1636,176
4480.0,117,933,658,1061,974
4480.0,118,1431,380,1529,563
4480.0,119,620,242,737,430
4480.0,120,879,259,1008,520
4480.0,121,1046,395,1149,610
4480.0,122,673,375,782,542
4480.0,123,1418,237,1504,360
4480.0,124,1174,245,1263,456
4480.0,125,721,274,827,467
4480.0,126,1090,279,1169,484
4480.0,127,348,332,490,535
4480.0,128,546,466,677,700
4480.0,129,1376,199,1487,304
4480.0,130,981,131,1068,342
4480.0,131,615,482,728,620
4480.0,132,409,235,530,420
4480.0,133,1409,71,1494,219
4480.0,134,1384,19,1470,138
4480.0,135,792,228,875,410
4480.0,136,1141,34,1286,223
4480.0,137,1407,8,1473,92
4480.0,138,1430,7,1511,63
4520.000000000001,82,1778,159,1906,346
4520.000000000001,83,1418,960,1667,1080
4520.000000000001,84,439,553,609,822
4520.000000000001,85,585,543,742,753
4520.000000000001,86,1321,727,1856,1077
4520.000000000001,87,655,472,801,675
4520.000000000001,88,747,354,876,554
4520.000000000001,89,1540,590,1661,782
4520.000000000001,90,753,415,880,629
4520.000000000001,91,1822,636,1920,902
4520.000000000001,92,542,685,702,935
4520.000000000001,93,807,348,907,508
4520.000000000001,94,1517,487,1620,629
4520.000000000001,95,175,752,432,1046
4520.000000000001,96,941,527,1054,713
4520.000000000001,97,1716,448,1865,685
4520.000000000001,98,863,274,963,445
4520.000000000001,99,347,556,524,844
4520.000000000001,100,849,846,995,1078
4520.000000000001,101,0,727,271,1067
4520.000000000001,102,1667,312,1788,514
4520.000000000001,103,979,366,1081,568
4520.000000000001,104,175,584,372,853
4520.000000000001,105,623,762,769,1080
4520.000000000001,106,508,372,648,595
4520.000000000001,107,1215,409,1433,836
4520.000000000001,108,1634,210,1734,383
4520.000000000001,109,311,459,481,708
4520.000000000001,110,564,294,694,493
4520.000000000001,111,1733,665,1906,948
4520.000000000001,112,988,544,1107,791
4520.000000000001,113,1334,236,1421,428
4520.000000000001,114,1590,108,1683,274
4520.000000000001,115,424,381,579,608
4520.000000000001,116,1566,28,1636,176
4520.000000000001,117,933,658,1061,974
4520.000000000001,118,1431,380,1529,563
4520.000000000001,119,620,242,737,430
4520.000000000001,120,879,259,1008,520
4520.000000000001,121,1046,395,1149,610
4520.000000000001,122,673,375,782,542
4520.000000000001,123,1418,237,1504,360
4520.000000000001,124,1174,245,1263,456
4520.000000000001,125,721,274,827,467
4520.000000000001,126,1090,279,1169,484
4520.000000000001,127,348,332,490,535
4520.000000000001,128,546,466,677,700
4520.000000000001,129,1376,199,1487,304
4520.000000000001,130,981,131,1068,342
4520.000000000001,131,615,482,728,620
4520.000000000001,132,411,228,531,410
4520.000000000001,133,1409,71,1494,219
4520.000000000001,134,1384,19,1470,138
4520.000000000001,135,792,228,875,410
4520.000000000001,136,1141,34,1286,223
4520.000000000001,137,1409,7,1465,104
4520.000000000001,138,1430,7,1511,63
4520.000000000001,139,838,166,916,345
4560.000000000001,82,1778,159,1906,346
4560.000000000001,83,1418,960,1667,1080
4560.000000000001,84,439,553,609,822
4560.000000000001,85,585,543,742,753
4560.000000000001,86,1321,727,1856,1077
4560.000000000001,87,655,472,801,675
4560.000000000001,88,747,354,876,554
4560.000000000001,89,1540,590,1661,782
4560.000000000001,90,753,415,880,629
4560.000000000001,91,1822,636,1920,902
4560.000000000001,92,542,685,702,935
4560.000000000001,93,807,348,907,508
4560.000000000001,94,1517,487,1620,629
4560.000000000001,95,175,752,432,1046
4560.000000000001,96,941,527,1054,713
4560.000000000001,97,1716,448,1865,685
4560.000000000001,98,863,274,963,445
4560.000000000001,99,347,556,524,844
4560.000000000001,100,849,846,995,1078
4560.000000000001,101,0,727,271,1067
4560.000000000001,102,1667,312,1788,514
4560.000000000001,103,979,366,1081,568
4560.000000000001,104,175,584,372,853
4560.000000000001,105,623,762,769,1080
4560.000000000001,106,508,372,648,595
4560.000000000001,107,1215,409,1433,836
4560.000000000001,108,1634,210,1734,383
4560.000000000001,109,311,459,481,708
4560.000000000001,110,564,294,694,493
4560.000000000001,111,1733,665,1906,948
4560.000000000001,112,988,544,1107,791
4560.000000000001,113,1334,236,1421,428
4560.000000000001,114,1590,108,1683,274
4560.000000000001,115,424,381,579,608
4560.000000000001,116,1566,28,1636,176
4560.000000000001,117,933,658,1061,974
4560.000000000001,118,1431,380,1529,563
4560.000000000001,119,620,242,737,430
4560.000000000001,120,879,259,1008,520
4560.000000000001,121,1046,395,1149,610
4560.000000000001,122,673,375,782,542
4560.000000000001,123,1418,237,1504,360
